timestamp,raw_value,wavelet_value
2015-10-17 21:05:20.138466,463,487.7534830737
2015-10-17 21:05:20.154070,465,487.8880623064
2015-10-17 21:05:20.154348,465,488.022641539
2015-10-17 21:05:20.154523,470,488.1572207717
2015-10-17 21:05:20.170009,479,488.2918000044
2015-10-17 21:05:20.170283,488,488.4263792371
2015-10-17 21:05:20.170451,523,488.5609584698
2015-10-17 21:05:20.170615,601,488.6955377025
2015-10-17 21:05:20.186187,698,488.8301169351
2015-10-17 21:05:20.186377,809,488.9646961678
2015-10-17 21:05:20.186541,882,489.0992754005
2015-10-17 21:05:20.202180,869,489.2338546332
2015-10-17 21:05:20.202370,801,489.3684338659
2015-10-17 21:05:20.202533,603,489.5030130985
2015-10-17 21:05:20.218037,385,489.6802974737
2015-10-17 21:05:20.218227,336,489.6460504061
2015-10-17 21:05:20.218398,366,489.6338029574
2015-10-17 21:05:20.234133,409,489.6215555087
2015-10-17 21:05:20.234329,452,489.60930806
2015-10-17 21:05:20.234495,474,489.5970606113
2015-10-17 21:05:20.250133,478,489.5848131626
2015-10-17 21:05:20.250403,472,489.5725657138
2015-10-17 21:05:20.250593,467,489.5603182651
2015-10-17 21:05:20.266130,471,489.5480708164
2015-10-17 21:05:20.266326,478,489.5358233677
2015-10-17 21:05:20.266494,483,489.523575919
2015-10-17 21:05:20.282178,491,489.5113284703
2015-10-17 21:05:20.282373,501,489.4990810216
2015-10-17 21:05:20.282547,510,489.4868335728
2015-10-17 21:05:20.298095,515,489.4784684098
2015-10-17 21:05:20.298293,521,489.3222114144
2015-10-17 21:05:20.298458,530,489.1495028285
2015-10-17 21:05:20.314096,536,489.0026761471
2015-10-17 21:05:20.314286,539,488.8558494657
2015-10-17 21:05:20.314453,544,488.7090227843
2015-10-17 21:05:20.330038,552,488.5621961029
2015-10-17 21:05:20.330238,559,488.4153694215
2015-10-17 21:05:20.330407,566,488.2685427401
2015-10-17 21:05:20.346036,574,488.1217160587
2015-10-17 21:05:20.346238,584,487.9748893773
2015-10-17 21:05:20.346403,591,487.8280626959
2015-10-17 21:05:20.362043,596,487.6812360145
2015-10-17 21:05:20.362239,603,487.5344093331
2015-10-17 21:05:20.362401,612,487.3875826517
2015-10-17 21:05:20.377918,619,487.2407559703
2015-10-17 21:05:20.378118,626,487.0939292889
2015-10-17 21:05:20.378217,632,486.9471026076
2015-10-17 21:05:20.393925,635,486.8002759262
2015-10-17 21:05:20.394196,635,486.6534492448
2015-10-17 21:05:20.394367,637,486.5066225634
2015-10-17 21:05:20.409947,640,486.359795882
2015-10-17 21:05:20.410159,643,486.2129692006
2015-10-17 21:05:20.410331,639,486.0661425192
2015-10-17 21:05:20.410493,635,485.9193158378
2015-10-17 21:05:20.426075,631,485.7724891564
2015-10-17 21:05:20.426269,623,485.625662475
2015-10-17 21:05:20.426431,609,485.4788357936
2015-10-17 21:05:20.442071,591,485.3320091122
2015-10-17 21:05:20.442264,575,485.1851824308
2015-10-17 21:05:20.442426,555,485.0383557494
2015-10-17 21:05:20.458073,534,484.891529068
2015-10-17 21:05:20.458264,517,484.7447023866
2015-10-17 21:05:20.458429,505,484.5978757052
2015-10-17 21:05:20.474025,492,484.4510490238
2015-10-17 21:05:20.474217,478,484.3042223424
2015-10-17 21:05:20.474385,467,484.157395661
2015-10-17 21:05:20.490027,459,483.9952936768
2015-10-17 21:05:20.490221,455,483.9858202423
2015-10-17 21:05:20.490382,449,483.9497713997
2015-10-17 21:05:20.506030,447,483.9137225571
2015-10-17 21:05:20.506218,444,483.8776737145
2015-10-17 21:05:20.506387,441,483.8416248719
2015-10-17 21:05:20.522000,438,483.8055760293
2015-10-17 21:05:20.522187,433,483.7695271867
2015-10-17 21:05:20.522354,432,483.7334783441
2015-10-17 21:05:20.538029,436,483.6974295015
2015-10-17 21:05:20.538224,439,483.6613806589
2015-10-17 21:05:20.538393,440,483.6253318163
2015-10-17 21:05:20.553975,436,483.5892829737
2015-10-17 21:05:20.554170,433,483.5532341311
2015-10-17 21:05:20.554337,433,483.5171852885
2015-10-17 21:05:20.569979,434,483.4811364459
2015-10-17 21:05:20.570176,433,483.4450876033
2015-10-17 21:05:20.570342,430,483.4090387607
2015-10-17 21:05:20.585921,430,483.3729899181
2015-10-17 21:05:20.586123,431,483.3369410755
2015-10-17 21:05:20.586288,431,483.3008922329
2015-10-17 21:05:20.601916,430,483.2648433903
2015-10-17 21:05:20.602122,430,483.2287945477
2015-10-17 21:05:20.602291,434,483.1927457051
2015-10-17 21:05:20.617919,437,483.1566968625
2015-10-17 21:05:20.618118,438,483.1206480199
2015-10-17 21:05:20.618283,441,483.0845991773
2015-10-17 21:05:20.633825,443,483.0485503347
2015-10-17 21:05:20.634093,445,483.0125014921
2015-10-17 21:05:20.634264,448,482.9764526495
2015-10-17 21:05:20.649824,453,482.9404038069
2015-10-17 21:05:20.650090,456,482.9043549643
2015-10-17 21:05:20.650260,458,482.8683061217
2015-10-17 21:05:20.665877,460,482.8322572791
2015-10-17 21:05:20.666151,463,482.7962084365
2015-10-17 21:05:20.666325,466,482.7601595939
2015-10-17 21:05:20.666488,464,482.7241107513
2015-10-17 21:05:20.682002,465,482.6880619087
2015-10-17 21:05:20.682197,469,482.6520130661
2015-10-17 21:05:20.682366,476,482.6159642235
2015-10-17 21:05:20.697983,481,482.5799153809
2015-10-17 21:05:20.698174,482,482.5438665383
2015-10-17 21:05:20.698339,484,482.5078176957
2015-10-17 21:05:20.714016,484,482.4717688531
2015-10-17 21:05:20.714208,480,482.4357200105
2015-10-17 21:05:20.714373,482,482.3996711679
2015-10-17 21:05:20.729971,485,482.3636223253
2015-10-17 21:05:20.730161,484,482.3275734827
2015-10-17 21:05:20.730333,481,482.2488194976
2015-10-17 21:05:20.745976,481,482.3815969552
2015-10-17 21:05:20.746166,481,482.492374794
2015-10-17 21:05:20.746332,476,482.6031526328
2015-10-17 21:05:20.761905,474,482.7139304716
2015-10-17 21:05:20.762094,475,482.8247083104
2015-10-17 21:05:20.762259,479,482.9354861492
2015-10-17 21:05:20.777878,478,483.046263988
2015-10-17 21:05:20.778073,474,483.1570418268
2015-10-17 21:05:20.778240,472,483.2678196656
2015-10-17 21:05:20.793957,472,483.3785975044
2015-10-17 21:05:20.794144,472,483.4893753432
2015-10-17 21:05:20.794303,472,483.600153182
2015-10-17 21:05:20.809864,473,483.7109310208
2015-10-17 21:05:20.810063,471,483.8217088596
2015-10-17 21:05:20.810233,469,483.9324866984
2015-10-17 21:05:20.825669,468,484.0432645372
2015-10-17 21:05:20.825867,474,484.154042376
2015-10-17 21:05:20.826036,477,484.2648202148
2015-10-17 21:05:20.841817,478,484.3755980536
2015-10-17 21:05:20.842021,479,484.4863758924
2015-10-17 21:05:20.842189,480,484.5971537312
2015-10-17 21:05:20.857815,478,484.70793157
2015-10-17 21:05:20.858013,476,484.8187094087
2015-10-17 21:05:20.858177,478,484.9294872475
2015-10-17 21:05:20.873725,480,485.0402650863
2015-10-17 21:05:20.873991,480,485.1510429251
2015-10-17 21:05:20.874159,480,485.2618207639
2015-10-17 21:05:20.889699,482,485.3725986027
2015-10-17 21:05:20.889965,482,485.4833764415
2015-10-17 21:05:20.890137,480,485.5941542803
2015-10-17 21:05:20.905705,481,485.7049321191
2015-10-17 21:05:20.905974,484,485.8157099579
2015-10-17 21:05:20.906147,485,485.9264877967
2015-10-17 21:05:20.906309,483,486.0372656355
2015-10-17 21:05:20.921932,484,486.1480434743
2015-10-17 21:05:20.922123,487,486.2588213131
2015-10-17 21:05:20.922290,489,486.3695991519
2015-10-17 21:05:20.937853,489,486.4803769907
2015-10-17 21:05:20.938042,493,486.5911548295
2015-10-17 21:05:20.938208,500,486.7019326683
2015-10-17 21:05:20.953854,503,486.8127105071
2015-10-17 21:05:20.954048,500,486.9234883459
2015-10-17 21:05:20.954220,499,487.0342661847
2015-10-17 21:05:20.969825,501,487.1450440235
2015-10-17 21:05:20.970017,504,487.2558218623
2015-10-17 21:05:20.970183,502,487.366599701
2015-10-17 21:05:20.985827,502,487.4773775398
2015-10-17 21:05:20.986022,508,487.5881553786
2015-10-17 21:05:20.986188,510,487.6989332174
2015-10-17 21:05:21.001798,510,487.8097110562
2015-10-17 21:05:21.001991,514,487.920488895
2015-10-17 21:05:21.002160,519,488.0465420366
2015-10-17 21:05:21.017777,517,488.0199666286
2015-10-17 21:05:21.017975,509,488.0199666286
2015-10-17 21:05:21.018136,498,488.0199666286
2015-10-17 21:05:21.033767,491,488.0199666286
2015-10-17 21:05:21.033961,492,488.0199666286
2015-10-17 21:05:21.034127,495,488.0199666286
2015-10-17 21:05:21.049837,501,488.0199666286
2015-10-17 21:05:21.050040,503,488.0199666286
2015-10-17 21:05:21.050217,499,488.0199666286
2015-10-17 21:05:21.065727,498,488.0199666286
2015-10-17 21:05:21.066428,499,488.0199666286
2015-10-17 21:05:21.066642,497,488.0199666286
2015-10-17 21:05:21.081436,496,488.0199666286
2015-10-17 21:05:21.081582,500,488.0199666286
2015-10-17 21:05:21.081691,503,488.0199666286
2015-10-17 21:05:21.097465,511,488.0199666286
2015-10-17 21:05:21.097635,553,488.0199666286
2015-10-17 21:05:21.097735,641,488.0199666286
2015-10-17 21:05:21.113279,753,488.0199666286
2015-10-17 21:05:21.113343,875,488.0199666286
2015-10-17 21:05:21.113389,941,488.0199666286
2015-10-17 21:05:21.129321,918,488.0199666286
2015-10-17 21:05:21.129398,810,488.0199666286
2015-10-17 21:05:21.129449,566,488.0199666286
2015-10-17 21:05:21.145246,375,488.0286105272
2015-10-17 21:05:21.145306,356,487.9463707995
2015-10-17 21:05:21.145353,395,487.8641310719
2015-10-17 21:05:21.145399,445,487.7818913443
2015-10-17 21:05:21.161583,481,487.6996516166
2015-10-17 21:05:21.161693,491,487.617411889
2015-10-17 21:05:21.161788,488,487.5351721614
2015-10-17 21:05:21.177857,482,487.4529324337
2015-10-17 21:05:21.178050,481,487.3706927061
2015-10-17 21:05:21.178224,485,487.2884529785
2015-10-17 21:05:21.193759,489,487.2062132508
2015-10-17 21:05:21.193954,496,487.1239735232
2015-10-17 21:05:21.194123,506,487.0417337956
2015-10-17 21:05:21.209744,519,486.9594940679
2015-10-17 21:05:21.209936,526,486.8772543403
2015-10-17 21:05:21.210106,530,486.7950146127
2015-10-17 21:05:21.225736,538,486.712774885
2015-10-17 21:05:21.225934,544,486.6305351574
2015-10-17 21:05:21.226102,550,486.5482954297
2015-10-17 21:05:21.241730,553,486.4660557021
2015-10-17 21:05:21.241925,558,486.3838159745
2015-10-17 21:05:21.242094,567,486.3015762468
2015-10-17 21:05:21.257708,572,486.2193365192
2015-10-17 21:05:21.257902,574,486.1370967916
2015-10-17 21:05:21.258070,582,486.2293923206
2015-10-17 21:05:21.273661,590,486.4236857573
2015-10-17 21:05:21.273856,594,486.5908031944
2015-10-17 21:05:21.274023,596,486.7579206314
2015-10-17 21:05:21.289680,600,486.9250380684
2015-10-17 21:05:21.289878,605,487.0921555055
2015-10-17 21:05:21.290045,607,487.2592729425
2015-10-17 21:05:21.305778,609,487.4263903795
2015-10-17 21:05:21.305981,614,487.5935078166
2015-10-17 21:05:21.306156,620,487.7606252536
2015-10-17 21:05:21.321624,623,487.9277426906
2015-10-17 21:05:21.321831,626,488.0948601277
2015-10-17 21:05:21.322001,629,488.2619775647
2015-10-17 21:05:21.337613,630,488.4290950017
2015-10-17 21:05:21.337813,627,488.5962124388
2015-10-17 21:05:21.337989,623,488.7633298758
2015-10-17 21:05:21.353628,617,488.9304473128
2015-10-17 21:05:21.353827,604,489.0975647499
2015-10-17 21:05:21.353996,585,489.2646821869
2015-10-17 21:05:21.369502,566,489.4317996239
2015-10-17 21:05:21.369774,550,489.598917061
2015-10-17 21:05:21.369945,531,489.766034498
2015-10-17 21:05:21.385490,512,489.933151935
2015-10-17 21:05:21.385760,494,490.1002693721
2015-10-17 21:05:21.385926,478,490.2673868091
2015-10-17 21:05:21.401479,462,490.4345042461
2015-10-17 21:05:21.401743,451,490.6016216832
2015-10-17 21:05:21.401913,443,490.7687391202
2015-10-17 21:05:21.402078,437,490.9358565572
2015-10-17 21:05:21.417620,431,491.1029739943
2015-10-17 21:05:21.417815,428,491.2726796218
2015-10-17 21:05:21.417983,428,491.4423852492
2015-10-17 21:05:21.433756,427,491.613384972
2015-10-17 21:05:21.433953,424,491.7882669803
2015-10-17 21:05:21.434126,422,491.9657371792
2015-10-17 21:05:21.449650,423,492.143207378
2015-10-17 21:05:21.449844,425,492.3206775769
2015-10-17 21:05:21.450008,423,492.4981477757
2015-10-17 21:05:21.465633,423,492.6756179745
2015-10-17 21:05:21.465828,426,492.8530881734
2015-10-17 21:05:21.465996,425,493.0305583722
2015-10-17 21:05:21.481605,424,493.208028571
2015-10-17 21:05:21.481801,429,493.3854987699
2015-10-17 21:05:21.481978,434,493.5629689687
2015-10-17 21:05:21.497582,433,493.7404391676
2015-10-17 21:05:21.497773,430,493.9179093664
2015-10-17 21:05:21.497943,433,494.0953795652
2015-10-17 21:05:21.513629,436,494.2728497641
2015-10-17 21:05:21.513843,436,494.4503199629
2015-10-17 21:05:21.514012,435,494.6277901617
2015-10-17 21:05:21.529550,435,494.8052603606
2015-10-17 21:05:21.529743,435,494.9827305594
2015-10-17 21:05:21.529909,435,495.1602007583
2015-10-17 21:05:21.545340,434,495.3376709571
2015-10-17 21:05:21.545538,438,495.5151411559
2015-10-17 21:05:21.545709,444,495.6926113548
2015-10-17 21:05:21.561611,444,495.8700815536
2015-10-17 21:05:21.561816,445,496.0475517525
2015-10-17 21:05:21.561986,447,496.2250219513
2015-10-17 21:05:21.577501,446,496.4024921501
2015-10-17 21:05:21.577706,448,496.579962349
2015-10-17 21:05:21.577873,451,496.7574325478
2015-10-17 21:05:21.593464,456,496.9349027466
2015-10-17 21:05:21.593667,459,497.1123729455
2015-10-17 21:05:21.593835,461,497.2898431443
2015-10-17 21:05:21.609367,464,497.4673133432
2015-10-17 21:05:21.609637,468,497.644783542
2015-10-17 21:05:21.609809,470,497.8222537408
2015-10-17 21:05:21.625365,470,497.9997239397
2015-10-17 21:05:21.625635,471,498.1771941385
2015-10-17 21:05:21.625804,474,498.3546643373
2015-10-17 21:05:21.641365,473,498.5321345362
2015-10-17 21:05:21.641635,472,498.709604735
2015-10-17 21:05:21.641802,473,498.8870749339
2015-10-17 21:05:21.641965,472,499.0645451327
2015-10-17 21:05:21.657517,470,499.2420153315
2015-10-17 21:05:21.657708,467,499.4108416318
2015-10-17 21:05:21.657872,466,499.6705515582
2015-10-17 21:05:21.673518,464,499.9302614847
2015-10-17 21:05:21.673709,459,500.1899714112
2015-10-17 21:05:21.673875,460,500.4496813377
2015-10-17 21:05:21.689558,463,500.7093912641
2015-10-17 21:05:21.689756,462,500.9691011906
2015-10-17 21:05:21.689932,459,501.2288111171
2015-10-17 21:05:21.705493,457,501.4885210435
2015-10-17 21:05:21.705687,459,501.74823097
2015-10-17 21:05:21.705852,458,502.0079408965
2015-10-17 21:05:21.721469,457,502.267650823
2015-10-17 21:05:21.721661,459,502.5273607494
2015-10-17 21:05:21.721825,459,502.7870706759
2015-10-17 21:05:21.737473,457,503.0467806024
2015-10-17 21:05:21.737668,456,503.3064905288
2015-10-17 21:05:21.737832,456,503.5662004553
2015-10-17 21:05:21.753433,454,503.8259103818
2015-10-17 21:05:21.753629,453,504.0856203083
2015-10-17 21:05:21.753797,453,504.3453302347
2015-10-17 21:05:21.769375,456,504.6050401612
2015-10-17 21:05:21.769571,459,504.8647500877
2015-10-17 21:05:21.769734,459,505.1244600142
2015-10-17 21:05:21.785425,459,505.3841699406
2015-10-17 21:05:21.785620,460,505.4693446105
2015-10-17 21:05:21.785793,461,505.4525213725
2015-10-17 21:05:21.801387,461,505.4628741344
2015-10-17 21:05:21.801593,462,505.4732268962
2015-10-17 21:05:21.801764,462,505.483579658
2015-10-17 21:05:21.817434,463,505.4939324198
2015-10-17 21:05:21.817637,460,505.5042851816
2015-10-17 21:05:21.817806,462,505.5146379434
2015-10-17 21:05:21.833385,465,505.5249907052
2015-10-17 21:05:21.833588,464,505.535343467
2015-10-17 21:05:21.833756,462,505.5456962288
2015-10-17 21:05:21.849257,464,505.5560489906
2015-10-17 21:05:21.849526,469,505.5664017524
2015-10-17 21:05:21.849697,469,505.5767545142
2015-10-17 21:05:21.865269,469,505.587107276
2015-10-17 21:05:21.865534,472,505.5974600378
2015-10-17 21:05:21.865704,475,505.6078127996
2015-10-17 21:05:21.881265,477,505.6181655614
2015-10-17 21:05:21.881536,479,505.6285183232
2015-10-17 21:05:21.881705,487,505.638871085
2015-10-17 21:05:21.897309,492,505.6492238468
2015-10-17 21:05:21.897730,488,505.6595766086
2015-10-17 21:05:21.898120,486,505.6699293704
2015-10-17 21:05:21.898232,491,505.6802821322
2015-10-17 21:05:21.913806,495,505.690634894
2015-10-17 21:05:21.914242,495,505.7009876558
2015-10-17 21:05:21.914373,497,505.7113404177
2015-10-17 21:05:21.929405,500,505.7216931795
2015-10-17 21:05:21.929591,495,505.7320459413
2015-10-17 21:05:21.929753,485,505.7423987031
2015-10-17 21:05:21.945484,477,505.7501632744
2015-10-17 21:05:21.945684,473,505.7579278458
2015-10-17 21:05:21.945857,472,505.7643983219
2015-10-17 21:05:21.961391,472,505.7669865123
2015-10-17 21:05:21.961586,472,505.7669865123
2015-10-17 21:05:21.961751,475,505.7669865123
2015-10-17 21:05:21.977370,477,505.7669865123
2015-10-17 21:05:21.977556,479,505.7669865123
2015-10-17 21:05:21.977723,479,505.7669865123
2015-10-17 21:05:21.993354,480,505.7669865123
2015-10-17 21:05:21.993548,482,505.7669865123
2015-10-17 21:05:21.993715,487,505.7669865123
2015-10-17 21:05:22.009328,491,505.7669865123
2015-10-17 21:05:22.009522,505,505.7669865123
2015-10-17 21:05:22.009688,551,505.7669865123
2015-10-17 21:05:22.025337,641,505.7669865123
2015-10-17 21:05:22.025533,755,505.7669865123
2015-10-17 21:05:22.025700,876,505.7669865123
2015-10-17 21:05:22.041342,937,505.7669865123
2015-10-17 21:05:22.041536,912,505.7669865123
2015-10-17 21:05:22.041705,792,505.7669865123
2015-10-17 21:05:22.057166,529,505.7669865123
2015-10-17 21:05:22.057361,336,505.5015676295
2015-10-17 21:05:22.057529,313,504.9410585854
2015-10-17 21:05:22.073259,347,504.3849644026
2015-10-17 21:05:22.073455,399,503.8288702197
2015-10-17 21:05:22.073621,439,503.2727760368
2015-10-17 21:05:22.089299,457,502.7166818539
2015-10-17 21:05:22.089505,461,502.160587671
2015-10-17 21:05:22.089672,460,501.6044934881
2015-10-17 21:05:22.105177,465,501.0483993052
2015-10-17 21:05:22.105436,472,500.4923051224
2015-10-17 21:05:22.105597,476,499.9362109395
2015-10-17 21:05:22.121180,482,499.3801167566
2015-10-17 21:05:22.121446,494,498.8240225737
2015-10-17 21:05:22.121615,514,498.2679283908
2015-10-17 21:05:22.137213,531,497.7118342079
2015-10-17 21:05:22.137447,541,497.155740025
2015-10-17 21:05:22.137710,550,496.5996458421
2015-10-17 21:05:22.137875,563,496.0435516593
2015-10-17 21:05:22.153340,574,495.4874574764
2015-10-17 21:05:22.153529,578,494.9313632935
2015-10-17 21:05:22.153695,583,494.3752691106
2015-10-17 21:05:22.169339,591,493.8191749277
2015-10-17 21:05:22.169530,599,493.2630807448
2015-10-17 21:05:22.169694,607,492.7069865619
2015-10-17 21:05:22.185342,616,492.1508923791
2015-10-17 21:05:22.185534,626,491.5443284824
2015-10-17 21:05:22.185697,636,490.9325882048
2015-10-17 21:05:22.201378,640,490.3208479272
2015-10-17 21:05:22.201569,645,489.7091076496
2015-10-17 21:05:22.201737,654,489.097367372
2015-10-17 21:05:22.217307,661,488.4856270945
2015-10-17 21:05:22.217509,663,487.8738868169
2015-10-17 21:05:22.217686,666,487.2621465393
2015-10-17 21:05:22.233295,669,486.6504062617
2015-10-17 21:05:22.233488,674,486.0386659841
2015-10-17 21:05:22.233654,678,485.4269257065
2015-10-17 21:05:22.249227,681,484.815185429
2015-10-17 21:05:22.249413,684,484.2034451514
2015-10-17 21:05:22.249575,681,483.5917048738
2015-10-17 21:05:22.265241,674,482.9799645962
2015-10-17 21:05:22.265434,669,482.3682243186
2015-10-17 21:05:22.265600,660,481.756484041
2015-10-17 21:05:22.281237,644,481.1447437635
2015-10-17 21:05:22.281431,628,480.5330034859
2015-10-17 21:05:22.281594,608,479.9212632083
2015-10-17 21:05:22.297202,585,479.3095229307
2015-10-17 21:05:22.297401,563,478.6977826531
2015-10-17 21:05:22.297565,544,478.0860423755
2015-10-17 21:05:22.313184,528,477.474302098
2015-10-17 21:05:22.313384,512,476.8625618204
2015-10-17 21:05:22.313551,499,476.2508215428
2015-10-17 21:05:22.329250,490,475.6390812652
2015-10-17 21:05:22.329461,482,475.0273409876
2015-10-17 21:05:22.329639,475,474.41560071
2015-10-17 21:05:22.345089,469,473.8038604325
2015-10-17 21:05:22.345355,467,473.1921201549
2015-10-17 21:05:22.345526,466,472.5803798773
2015-10-17 21:05:22.360955,465,471.9686395997
2015-10-17 21:05:22.361224,461,471.3568993221
2015-10-17 21:05:22.361393,459,470.7451590445
2015-10-17 21:05:22.377064,459,470.133418767
2015-10-17 21:05:22.377326,457,469.5216784894
2015-10-17 21:05:22.377495,454,468.9099382118
2015-10-17 21:05:22.377659,455,468.2981979342
2015-10-17 21:05:22.393245,455,467.6864576566
2015-10-17 21:05:22.393438,455,467.074717379
2015-10-17 21:05:22.393606,457,466.4629771015
2015-10-17 21:05:22.409242,460,465.8512368239
2015-10-17 21:05:22.409433,463,465.2394965463
2015-10-17 21:05:22.409596,459,464.6277562687
2015-10-17 21:05:22.425207,456,464.0160159911
2015-10-17 21:05:22.425399,457,463.4042757135
2015-10-17 21:05:22.425566,457,462.792535436
2015-10-17 21:05:22.441166,454,462.1807951584
2015-10-17 21:05:22.441357,454,461.5690548808
2015-10-17 21:05:22.441523,457,460.9573146032
2015-10-17 21:05:22.457219,458,460.3455743256
2015-10-17 21:05:22.457414,457,459.733834048
2015-10-17 21:05:22.457576,460,459.1220937705
2015-10-17 21:05:22.473159,465,458.5103534929
2015-10-17 21:05:22.473347,466,457.8986132153
2015-10-17 21:05:22.473517,466,457.2868729377
2015-10-17 21:05:22.489194,469,456.6751326601
2015-10-17 21:05:22.489384,472,456.0633923825
2015-10-17 21:05:22.489546,473,455.451652105
2015-10-17 21:05:22.505210,474,454.8399118274
2015-10-17 21:05:22.505406,477,454.2281715498
2015-10-17 21:05:22.505594,480,453.6164312722
2015-10-17 21:05:22.521138,484,453.0046909946
2015-10-17 21:05:22.521330,487,452.3929507171
2015-10-17 21:05:22.521494,490,451.7812104395
2015-10-17 21:05:22.537077,490,451.1694701619
2015-10-17 21:05:22.537273,490,450.5577298843
2015-10-17 21:05:22.537433,490,449.9459896067
2015-10-17 21:05:22.553082,493,449.3342493291
2015-10-17 21:05:22.553282,493,448.7225090516
2015-10-17 21:05:22.553447,491,448.110768774
2015-10-17 21:05:22.569069,491,447.4990284964
2015-10-17 21:05:22.569267,491,446.8872882188
2015-10-17 21:05:22.569430,490,446.2755479412
2015-10-17 21:05:22.585098,487,445.9292265465
2015-10-17 21:05:22.585305,486,445.877995313
2015-10-17 21:05:22.585483,486,445.8223492183
2015-10-17 21:05:22.600967,484,445.7667031236
2015-10-17 21:05:22.601234,483,445.7110570289
2015-10-17 21:05:22.601405,483,445.6554109342
2015-10-17 21:05:22.616963,481,445.5997648395
2015-10-17 21:05:22.617233,480,445.5441187448
2015-10-17 21:05:22.617408,478,445.4884726501
2015-10-17 21:05:22.632962,480,445.4328265554
2015-10-17 21:05:22.633228,483,445.3771804607
2015-10-17 21:05:22.633396,484,445.321534366
2015-10-17 21:05:22.633557,483,445.2658882713
2015-10-17 21:05:22.649113,483,445.2102421766
2015-10-17 21:05:22.649307,485,445.1545960819
2015-10-17 21:05:22.649470,485,445.0989499872
2015-10-17 21:05:22.665109,483,445.0433038925
2015-10-17 21:05:22.665296,485,444.9876577978
2015-10-17 21:05:22.665457,483,444.9320117031
2015-10-17 21:05:22.681122,481,444.8763656084
2015-10-17 21:05:22.681311,482,444.8207195137
2015-10-17 21:05:22.681479,481,444.765073419
2015-10-17 21:05:22.697095,479,444.7094273243
2015-10-17 21:05:22.697286,479,444.6537812296
2015-10-17 21:05:22.697458,481,444.5981351349
2015-10-17 21:05:22.713112,481,444.592958754
2015-10-17 21:05:22.713304,480,444.592958754
2015-10-17 21:05:22.713474,478,444.592958754
2015-10-17 21:05:22.729074,482,444.592958754
2015-10-17 21:05:22.729266,487,444.592958754
2015-10-17 21:05:22.729431,488,444.592958754
2015-10-17 21:05:22.745038,488,444.592958754
2015-10-17 21:05:22.745235,490,444.592958754
2015-10-17 21:05:22.745402,492,444.592958754
2015-10-17 21:05:22.761030,491,444.592958754
2015-10-17 21:05:22.761223,490,444.592958754
2015-10-17 21:05:22.761461,494,444.592958754
2015-10-17 21:05:22.777016,499,444.592958754
2015-10-17 21:05:22.777206,497,444.592958754
2015-10-17 21:05:22.777368,492,444.592958754
2015-10-17 21:05:22.792973,494,444.592958754
2015-10-17 21:05:22.793170,499,444.592958754
2015-10-17 21:05:22.793334,499,444.592958754
2015-10-17 21:05:22.808978,498,444.592958754
2015-10-17 21:05:22.809177,498,444.592958754
2015-10-17 21:05:22.809348,495,444.592958754
2015-10-17 21:05:22.824949,488,444.592958754
2015-10-17 21:05:22.825148,481,444.592958754
2015-10-17 21:05:22.825314,473,444.592958754
2015-10-17 21:05:22.840891,466,444.592958754
2015-10-17 21:05:22.841114,463,444.592958754
2015-10-17 21:05:22.841291,461,444.592958754
2015-10-17 21:05:22.856868,459,444.592958754
2015-10-17 21:05:22.857137,456,444.592958754
2015-10-17 21:05:22.857313,457,444.592958754
2015-10-17 21:05:22.872919,463,444.592958754
2015-10-17 21:05:22.873602,465,444.592958754
2015-10-17 21:05:22.873776,463,444.592958754
2015-10-17 21:05:22.873875,462,444.592958754
2015-10-17 21:05:22.889048,469,444.592958754
2015-10-17 21:05:22.889239,474,444.592958754
2015-10-17 21:05:22.889404,485,444.592958754
2015-10-17 21:05:22.905018,527,444.592958754
2015-10-17 21:05:22.905212,614,444.592958754
2015-10-17 21:05:22.905376,720,444.592958754
2015-10-17 21:05:22.921017,844,444.592958754
2015-10-17 21:05:22.921207,925,444.592958754
2015-10-17 21:05:22.921368,919,444.592958754
2015-10-17 21:05:22.936991,826,444.592958754
2015-10-17 21:05:22.937183,592,444.592958754
2015-10-17 21:05:22.937349,391,444.6033115158
2015-10-17 21:05:22.952994,366,444.6460166583
2015-10-17 21:05:22.953184,393,444.6887218007
2015-10-17 21:05:22.953351,436,444.7314269432
2015-10-17 21:05:22.969024,477,444.7741320856
2015-10-17 21:05:22.969222,496,444.816837228
2015-10-17 21:05:22.969392,496,444.8595423705
2015-10-17 21:05:22.984936,494,444.9022475129
2015-10-17 21:05:22.985127,494,444.9449526554
2015-10-17 21:05:22.985294,496,444.9876577978
2015-10-17 21:05:23.000941,494,445.0303629402
2015-10-17 21:05:23.001136,495,445.0730680827
2015-10-17 21:05:23.001303,504,445.1157732251
2015-10-17 21:05:23.016938,516,445.1584783676
2015-10-17 21:05:23.017127,523,445.20118351
2015-10-17 21:05:23.017291,526,445.2438886525
2015-10-17 21:05:23.032875,533,445.2865937949
2015-10-17 21:05:23.033077,539,445.3292989373
2015-10-17 21:05:23.033243,544,445.3720040798
2015-10-17 21:05:23.048884,550,445.4147092222
2015-10-17 21:05:23.049085,553,445.4574143647
2015-10-17 21:05:23.049249,556,445.5001195071
2015-10-17 21:05:23.064871,558,445.5428246496
2015-10-17 21:05:23.065071,562,445.585529792
2015-10-17 21:05:23.065232,570,445.6282349344
2015-10-17 21:05:23.080780,577,445.6709400769
