Building,Utility,Unit,Meter no.,Date,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,24:00:00
Building 1,Gas,KWh,Meter 2,06/11/2013,4.9808,4.0469,4.6695,4.9808,4.6695,4.6695,4.6695,4.0469,4.3582,4.3582,4.9808,4.6695,4.6695,3.7356,4.3582,4.9808,4.3582,4.3582,4.3582,4.6695,4.3582,4.3582,4.3582,4.6695,4.6695,4.9808,4.0469,3.7356,4.0469,4.6695,4.6695,3.7356,4.3582,4.0469,4.0469,4.6695,3.7356,4.0469,4.0469,4.0469,4.0469,4.0469,4.3582,3.7356,4.3582,3.7356,4.0469,4.0469
Building 1,Gas,KWh,Meter 2,07/11/2013,4.0469,4.3582,3.4243,4.9808,3.4243,4.3582,3.7356,4.0469,4.0469,3.7356,4.6695,3.4243,4.6695,3.113,4.6695,4.0469,3.4243,4.6695,3.113,4.6695,3.113,3.7356,3.4243,3.7356,3.4243,3.7356,3.113,3.7356,3.113,3.7356,4.0469,3.7356,2.8017,4.0469,3.4243,4.0469,3.7356,3.113,3.7356,4.3582,3.113,3.7356,3.7356,3.7356,3.113,4.6695,3.113,4.0469
Building 1,Gas,KWh,Meter 2,08/11/2013,4.0469,3.4243,4.3582,3.113,4.3582,3.4243,4.6695,3.4243,4.0469,4.0469,3.4243,4.3582,3.4243,4.6695,3.113,4.0469,4.3582,4.0469,4.3582,4.3582,3.7356,4.3582,3.7356,4.0469,4.3582,4.0469,4.3582,3.4243,4.3582,4.3582,3.7356,4.0469,4.0469,3.4243,4.6695,4.3582,3.113,4.9808,4.0469,4.0469,4.3582,3.7356,4.0469,4.0469,4.0469,4.3582,4.3582,3.7356
Building 1,Gas,KWh,Meter 2,09/11/2013,4.6695,3.7356,4.3582,4.0469,4.6695,4.0469,4.6695,3.7356,4.6695,4.3582,4.0469,4.6695,3.7356,4.3582,4.0469,4.3582,4.0469,4.0469,4.9808,3.4243,4.3582,3.7356,4.3582,4.6695,3.4243,4.9808,3.7356,4.3582,3.4243,4.6695,4.0469,4.0469,4.6695,3.4243,4.6695,3.7356,4.3582,4.0469,4.0469,4.0469,4.6695,3.113,4.9808,4.0469,4.0469,3.7356,4.6695,3.4243
Building 1,Gas,KWh,Meter 2,10/11/2013,4.6695,4.3582,3.7356,4.6695,3.4243,4.6695,3.4243,4.9808,3.4243,4.6695,4.0469,4.0469,4.6695,3.4243,4.6695,4.3582,4.0469,4.0469,4.0469,3.4243,4.6695,3.4243,4.3582,3.4243,4.6695,3.4243,4.0469,4.0469,3.113,4.9808,3.113,4.6695,3.113,4.6695,3.7356,4.3582,4.0469,4.0469,4.3582,4.0469,3.7356,4.3582,3.4243,4.6695,4.3582,3.7356,4.6695,3.4243
Building 1,Gas,KWh,Meter 2,11/11/2013,4.9808,3.4243,4.3582,4.0469,4.0469,4.9808,3.4243,4.6695,4.0469,4.0469,4.0469,4.3582,4.0469,3.7356,4.6695,3.113,4.3582,4.3582,3.4243,4.6695,4.0469,3.7356,4.6695,3.7356,3.4243,4.3582,3.4243,4.0469,3.7356,4.0469,3.4243,4.3582,3.113,4.0469,3.7356,3.4243,4.3582,3.4243,3.4243,4.6695,2.8017,4.3582,3.7356,3.4243,4.3582,3.113,4.3582,3.4243
Building 1,Gas,KWh,Meter 2,12/11/2013,3.7356,4.3582,2.8017,4.3582,3.7356,3.113,4.6695,3.113,4.3582,3.7356,3.4243,4.3582,3.113,4.0469,3.7356,3.4243,4.6695,2.8017,4.0469,4.0469,2.8017,4.0469,3.4243,3.7356,3.4243,3.4243,4.0469,3.113,3.7356,3.4243,3.4243,4.0469,4.0469,3.113,3.7356,3.4243,4.0469,3.7356,3.7356,4.0469,3.4243,4.0469,3.7356,3.7356,3.7356,4.6695,3.113,4.0469
Building 1,Gas,KWh,Meter 2,13/11/2013,3.4243,4.0469,4.6695,3.4243,4.3582,3.7356,4.0469,4.0469,3.7356,4.0469,4.6695,3.4243,4.9808,3.7356,4.0469,3.7356,4.6695,3.7356,3.7356,4.3582,4.0469,3.7356,3.7356,3.4243,4.6695,3.4243,3.7356,4.0469,4.0469,4.0469,3.7356,3.7356,4.0469,4.0469,4.0469,4.3582,3.7356,3.7356,4.3582,3.7356,4.3582,4.0469,4.0469,3.4243,4.6695,3.7356,4.0469,4.9808
Building 1,Gas,KWh,Meter 2,14/11/2013,3.113,4.9808,3.7356,4.0469,4.3582,3.7356,4.3582,4.0469,4.3582,3.7356,4.3582,4.6695,3.113,4.9808,3.113,4.6695,4.0469,4.3582,3.4243,4.6695,3.4243,4.0469,4.3582,3.113,4.0469,4.0469,3.7356,4.0469,3.7356,3.7356,4.0469,4.0469,3.113,4.6695,4.3582,3.7356,3.7356,4.3582,3.4243,4.0469,3.4243,4.9808,3.7356,4.0469,3.7356,4.9808,2.8017,4.9808
Building 1,Gas,KWh,Meter 2,15/11/2013,4.3582,3.7356,4.3582,4.0469,4.0469,4.3582,4.0469,4.6695,4.0469,4.3582,4.0469,4.6695,4.0469,4.3582,4.6695,4.3582,4.6695,4.3582,4.6695,3.113,4.3582,4.3582,3.4243,4.6695,4.0469,4.0469,3.7356,4.9808,3.113,4.9808,4.9808,4.0469,4.9808,4.3582,4.3582,4.9808,4.3582,4.6695,4.9808,4.9808,4.6695,4.6695,4.6695,3.7356,5.2921,4.3582,4.9808,4.6695
Building 1,Gas,KWh,Meter 2,16/11/2013,4.9808,4.9808,4.9808,4.0469,5.6034,4.6695,4.6695,4.9808,4.3582,5.2921,4.9808,4.6695,4.6695,4.9808,4.6695,4.9808,4.9808,3.7356,5.6034,4.3582,4.0469,5.2921,4.3582,4.6695,4.9808,4.0469,4.0469,3.7356,4.3582,4.0469,4.0469,3.7356,4.0469,4.3582,3.4243,4.9808,3.113,4.3582,4.0469,4.0469,3.7356,4.3582,3.4243,4.3582,3.7356,4.3582,3.7356,4.0469
Building 1,Gas,KWh,Meter 2,17/11/2013,4.0469,3.7356,4.0469,3.7356,4.9808,2.8017,4.6695,4.0469,3.7356,3.7356,4.6695,3.4243,4.3582,3.4243,4.3582,3.7356,4.0469,4.6695,4.3582,4.3582,3.4243,4.6695,3.113,4.6695,3.7356,3.7356,4.3582,3.7356,3.7356,3.7356,4.6695,3.4243,4.3582,3.7356,4.0469,4.0469,3.7356,4.0469,3.7356,4.3582,3.7356,3.7356,4.3582,4.0469,3.7356,4.3582,3.7356,3.7356
Building 1,Gas,KWh,Meter 2,18/11/2013,4.6695,3.7356,4.0469,3.7356,4.3582,4.0469,3.7356,4.3582,3.4243,4.0469,4.6695,3.4243,4.3582,3.7356,4.0469,4.6695,3.4243,3.7356,4.6695,3.4243,4.3582,3.4243,4.3582,4.0469,3.4243,4.0469,3.4243,4.9808,4.0469,3.7356,4.3582,3.4243,4.0469,4.3582,3.4243,4.3582,4.0469,4.0469,3.4243,4.3582,4.3582,3.4243,4.3582,3.7356,4.3582,3.7356,4.3582,4.6695
Building 1,Gas,KWh,Meter 2,19/11/2013,3.4243,4.9808,4.0469,4.0469,4.9808,3.7356,4.6695,4.6695,3.113,4.6695,4.9808,3.4243,4.9808,4.3582,4.0469,4.3582,4.3582,4.6695,3.4243,4.6695,4.0469,3.7356,4.0469,3.7356,4.3582,3.7356,4.0469,4.6695,4.0469,3.7356,4.6695,3.7356,4.0469,4.6695,3.7356,4.6695,4.3582,3.7356,4.3582,4.6695,4.3582,4.0469,4.9808,4.3582,4.3582,4.9808,3.7356,4.6695
Building 1,Gas,KWh,Meter 2,20/11/2013,5.2921,3.4243,4.9808,4.3582,4.6695,4.6695,4.6695,3.7356,4.9808,4.9808,3.113,4.9808,4.6695,4.0469,4.9808,3.7356,4.6695,5.2921,4.9808,5.2921,5.2921,4.6695,4.9808,4.9808,4.3582,4.9808,4.9808,5.6034,3.4243,5.9147,4.3582,4.3582,4.9808,5.6034,4.3582,4.6695,4.9808,4.3582,4.6695,4.9808,4.6695,4.6695,4.6695,4.6695,4.9808,4.3582,4.9808,4.3582
Building 1,Gas,KWh,Meter 2,21/11/2013,4.6695,5.2921,3.4243,4.9808,4.3582,4.9808,4.6695,4.9808,4.6695,4.9808,4.3582,4.3582,4.6695,4.6695,4.6695,4.9808,4.9808,4.3582,4.6695,4.3582,4.6695,5.2921,6.226,4.6695,4.0469,4.3582,4.9808,3.4243,5.2921,4.3582,4.9808,3.7356,5.2921,4.0469,4.0469,4.6695,4.9808,4.3582,3.7356,4.3582,4.6695,4.9808,4.0469,4.6695,3.7356,4.6695,4.6695,4.6695
Building 1,Gas,KWh,Meter 2,22/11/2013,4.6695,4.9808,4.0469,4.3582,4.6695,4.3582,4.0469,4.9808,4.6695,4.6695,4.6695,4.6695,4.6695,4.6695,4.9808,4.9808,4.9808,3.7356,4.9808,4.0469,4.3582,4.6695,4.6695,3.7356,4.3582,4.9808,4.3582,4.0469,4.6695,3.7356,4.9808,4.6695,3.4243,4.6695,4.9808,4.0469,4.3582,4.3582,4.9808,4.6695,4.6695,4.3582,4.0469,4.9808,4.0469,4.6695,4.6695,4.3582
Building 1,Gas,KWh,Meter 2,23/11/2013,4.9808,4.3582,4.6695,5.2921,4.0469,4.9808,5.2921,4.0469,5.2921,4.9808,4.3582,5.2921,5.2921,4.3582,4.9808,4.6695,4.9808,4.6695,4.6695,4.6695,4.6695,4.6695,3.7356,4.6695,4.3582,4.6695,4.6695,4.3582,4.0469,4.0469,4.6695,4.9808,4.3582,4.6695,5.2921,3.7356,4.9808,5.2921,4.3582,4.9808,4.9808,4.3582,4.9808,4.6695,4.6695,4.6695,4.6695,4.6695
Building 1,Gas,KWh,Meter 2,24/11/2013,5.6034,4.0469,5.2921,5.6034,4.6695,4.6695,4.9808,4.6695,4.6695,5.9147,5.2921,4.0469,4.9808,4.9808,4.6695,4.6695,4.9808,4.3582,4.9808,4.9808,4.3582,4.6695,4.9808,4.3582,4.3582,4.6695,4.6695,4.6695,4.6695,4.6695,4.6695,4.3582,4.3582,4.9808,3.4243,4.9808,4.9808,4.0469,4.6695,4.6695,4.6695,4.6695,4.6695,4.3582,4.6695,4.3582,4.9808,4.0469
Building 1,Gas,KWh,Meter 2,25/11/2013,4.3582,4.9808,4.0469,4.6695,4.6695,4.6695,4.3582,4.9808,4.6695,3.7356,4.9808,4.0469,4.3582,4.6695,4.6695,4.9808,4.6695,4.3582,3.7356,5.2921,4.3582,4.3582,3.7356,4.3582,4.9808,4.0469,4.3582,4.6695,4.3582,4.3582,4.0469,4.9808,4.0469,4.6695,4.6695,4.6695,3.7356,4.0469,4.9808,4.3582,4.0469,4.6695,4.0469,4.6695,4.6695,4.9808,4.6695,4.6695
Building 1,Gas,KWh,Meter 2,26/11/2013,4.0469,5.2921,4.0469,4.9808,4.9808,4.0469,5.2921,4.3582,4.6695,4.9808,4.9808,4.0469,5.2921,4.6695,4.3582,5.6034,4.9808,4.3582,4.6695,4.0469,4.0469,4.9808,4.3582,4.0469,4.6695,4.6695,4.3582,4.6695,4.3582,4.0469,4.6695,4.3582,4.3582,4.6695,4.6695,4.0469,4.6695,3.7356,4.6695,4.6695,4.3582,4.0469,4.3582,4.3582,4.6695,4.6695,3.7356,4.3582
Building 1,Gas,KWh,Meter 2,27/11/2013,4.3582,4.6695,4.6695,4.3582,4.0469,4.3582,4.0469,4.6695,4.6695,3.4243,4.3582,4.6695,4.0469,4.3582,4.0469,4.6695,4.3582,3.7356,4.3582,4.3582,4.3582,4.6695,4.0469,3.4243,4.9808,3.113,5.2921,3.7356,4.3582,4.3582,3.7356,4.3582,3.7356,4.3582,3.7356,4.0469,4.3582,3.4243,4.6695,3.7356,3.7356,4.6695,3.113,4.6695,4.0469,3.4243,4.6695,3.7356
Building 1,Gas,KWh,Meter 2,28/11/2013,3.7356,4.6695,3.7356,3.7356,4.6695,3.7356,4.0469,4.0469,4.0469,4.0469,4.0469,3.7356,4.3582,3.7356,4.0469,3.7356,4.0469,4.0469,4.0469,3.7356,4.6695,4.0469,3.7356,4.0469,3.7356,4.3582,3.7356,4.3582,3.4243,4.0469,4.0469,4.3582,4.6695,4.0469,3.4243,4.3582,3.4243,4.3582,3.4243,4.3582,3.4243,4.0469,3.7356,4.0469,3.7356,4.3582,3.4243,4.3582
Building 1,Gas,KWh,Meter 2,29/11/2013,3.4243,4.0469,4.0469,3.7356,4.0469,4.0469,3.4243,4.3582,3.4243,4.3582,4.0469,3.4243,4.0469,3.7356,4.3582,4.0469,3.4243,4.3582,4.0469,3.113,4.9808,3.113,4.3582,3.4243,4.3582,3.4243,4.6695,3.113,4.3582,3.7356,4.3582,3.4243,4.3582,3.4243,4.3582,3.113,3.4243,4.3582,3.113,3.7356,4.0469,3.4243,3.7356,3.4243,3.7356,4.0469,3.4243,4.0469
Building 1,Gas,KWh,Meter 2,30/11/2013,3.4243,3.4243,4.0469,4.0469,3.113,3.7356,4.3582,3.113,4.0469,3.7356,3.7356,4.0469,3.7356,3.7356,4.0469,4.0469,4.0469,3.4243,4.3582,3.4243,3.7356,3.7356,3.7356,3.4243,4.0469,3.7356,3.4243,4.3582,3.113,3.7356,4.3582,3.4243,3.7356,4.0469,4.0469,4.0469,4.3582,3.7356,4.3582,3.7356,4.0469,4.9808,3.113,4.6695,4.0469,4.0469,4.6695,3.7356
Building 1,Gas,KWh,Meter 2,01/12/2013,4.6695,4.3582,3.7356,4.6695,4.0469,4.0469,4.6695,4.6695,3.4243,4.9808,3.7356,4.3582,4.3582,4.6695,3.4243,4.9808,3.7356,4.3582,4.3582,4.3582,4.0469,4.6695,3.7356,4.6695,3.4243,4.3582,3.7356,4.3582,3.7356,4.0469,3.7356,4.0469,4.0469,4.0469,4.3582,3.7356,4.3582,4.0469,3.4243,4.6695,4.0469,4.0469,4.6695,3.7356,4.0469,4.3582,3.4243,4.6695
Building 1,Gas,KWh,Meter 2,02/12/2013,3.4243,4.6695,3.4243,4.3582,3.7356,4.3582,4.3582,3.7356,4.3582,4.6695,3.113,4.6695,4.0469,3.7356,4.3582,4.0469,3.7356,4.3582,3.7356,4.0469,4.3582,3.4243,3.4243,4.0469,4.0469,4.3582,3.7356,4.3582,3.4243,4.0469,4.3582,3.113,4.9808,3.113,4.6695,3.7356,4.0469,3.7356,3.7356,4.0469,3.7356,4.0469,3.7356,4.0469,4.0469,3.7356,4.0469,4.0469
Building 1,Gas,KWh,Meter 2,03/12/2013,4.0469,3.7356,3.7356,4.0469,4.0469,3.7356,4.3582,3.113,4.9808,2.8017,4.9808,3.113,4.3582,3.7356,4.0469,3.4243,4.3582,3.7356,4.6695,3.7356,4.3582,3.4243,4.6695,3.113,4.6695,4.0469,4.0469,3.7356,3.7356,4.0469,4.3582,3.7356,4.3582,3.4243,4.0469,4.3582,3.7356,4.0469,3.4243,4.3582,3.4243,4.3582,3.7356,4.0469,4.0469,4.0469,4.0469,3.7356
Building 1,Gas,KWh,Meter 2,04/12/2013,3.7356,4.0469,3.7356,4.0469,4.0469,4.0469,4.0469,3.7356,4.3582,3.7356,4.0469,3.7356,4.0469,4.0469,4.0469,4.0469,3.7356,4.3582,3.4243,3.7356,4.3582,3.4243,4.3582,4.3582,4.0469,4.3582,3.7356,3.7356,4.0469,3.7356,4.0469,4.6695,4.6695,3.4243,4.6695,4.3582,4.0469,4.0469,4.3582,4.0469,4.0469,4.3582,4.3582,4.0469,4.3582,4.6695,3.7356,4.6695
Building 1,Gas,KWh,Meter 2,05/12/2013,4.6695,4.3582,4.6695,4.6695,3.4243,4.9808,4.3582,4.6695,4.9808,3.4243,4.3582,4.9808,4.3582,4.6695,4.6695,3.7356,4.6695,4.9808,4.0469,5.2921,3.4243,4.9808,4.9808,3.4243,4.9808,4.3582,4.0469,3.7356,4.3582,5.2921,3.113,4.9808,4.6695,3.4243,4.9808,4.0469,4.0469,4.3582,4.3582,4.3582,3.7356,4.6695,3.7356,4.0469,4.6695,3.113,4.6695,4.9808
Building 1,Gas,KWh,Meter 2,06/12/2013,3.113,4.9808,4.3582,4.3582,3.4243,4.6695,4.6695,3.7356,4.9808,3.7356,4.9808,4.6695,3.113,4.9808,4.3582,4.3582,4.9808,3.4243,4.9808,4.0469,4.6695,3.4243,4.3582,4.3582,4.3582,3.7356,4.6695,4.0469,4.0469,4.0469,4.0469,4.0469,4.3582,4.3582,4.0469,3.7356,4.0469,4.0469,4.3582,4.0469,4.0469,3.7356,4.3582,4.3582,4.0469,4.0469,3.7356,4.6695
Building 1,Gas,KWh,Meter 2,07/12/2013,4.0469,4.0469,3.7356,4.0469,4.6695,3.113,4.9808,4.0469,3.7356,4.3582,3.4243,4.6695,3.4243,4.3582,4.6695,3.113,4.9808,2.8017,4.9808,3.7356,4.0469,4.6695,3.113,4.6695,3.7356,4.0469,3.7356,4.0469,4.6695,3.113,4.6695,3.113,4.3582,3.7356,4.3582,4.3582,3.4243,4.6695,3.113,4.6695,3.113,4.9808,4.3582,3.4243,4.3582,3.4243,4.3582,3.4243
Building 1,Gas,KWh,Meter 2,08/12/2013,4.6695,4.3582,3.4243,4.3582,3.4243,4.6695,3.4243,4.6695,4.3582,3.4243,4.3582,3.7356,4.3582,3.4243,4.6695,4.3582,3.4243,4.3582,3.7356,4.3582,3.4243,4.3582,4.0469,3.4243,4.0469,3.7356,4.0469,4.6695,2.8017,4.6695,3.4243,4.0469,4.0469,3.7356,4.0469,3.4243,4.6695,3.113,4.6695,4.6695,3.113,4.3582,3.113,4.9808,2.8017,4.6695,4.6695,3.113
Building 1,Gas,KWh,Meter 2,09/12/2013,4.6695,3.113,4.9808,3.113,4.6695,4.6695,2.8017,4.9808,3.113,4.6695,3.7356,4.0469,4.6695,3.4243,4.3582,3.7356,4.3582,3.7356,4.0469,4.3582,4.0469,4.0469,4.0469,3.4243,4.0469,4.3582,4.3582,3.113,3.7356,4.3582,3.7356,4.0469,4.6695,4.3582,3.4243,4.6695,3.113,4.3582,3.7356,4.0469,4.3582,3.7356,3.7356,4.6695,3.7356,4.0469,3.7356,4.9808
Building 1,Gas,KWh,Meter 2,10/12/2013,3.7356,4.3582,3.4243,4.6695,3.4243,4.3582,4.9808,2.8017,4.9808,3.113,4.6695,3.113,4.3582,4.6695,3.113,4.9808,3.113,4.3582,3.7356,4.3582,4.6695,3.7356,4.0469,3.113,4.3582,3.4243,4.6695,3.113,4.6695,4.0469,4.3582,4.0469,3.7356,4.3582,3.7356,3.7356,4.0469,3.7356,4.0469,3.4243,4.3582,3.4243,4.3582,4.9808,2.8017,4.6695,3.4243,4.3582
Building 1,Gas,KWh,Meter 2,11/12/2013,3.4243,4.6695,4.3582,3.4243,4.6695,3.113,4.9808,3.4243,4.3582,4.6695,3.113,4.6695,3.7356,4.3582,4.3582,4.6695,4.6695,3.4243,4.6695,4.0469,4.0469,4.9808,3.7356,4.6695,4.0469,4.0469,5.2921,3.113,4.3582,3.4243,4.6695,3.7356,4.0469,4.3582,4.0469,4.0469,4.0469,4.0469,4.0469,4.3582,4.9808,3.113,4.6695,4.3582,3.7356,4.6695,4.0469,3.7356
Building 1,Gas,KWh,Meter 2,12/12/2013,4.9808,4.0469,3.7356,4.9808,3.113,4.6695,4.6695,3.4243,4.6695,4.0469,4.0469,4.3582,3.7356,4.3582,4.6695,4.0469,3.7356,4.9808,3.113,4.6695,4.0469,4.0469,4.0469,3.7356,4.6695,4.6695,4.0469,3.7356,4.0469,4.0469,4.0469,3.7356,4.6695,3.113,4.6695,3.4243,4.6695,2.8017,4.9808,3.4243,3.7356,3.7356,4.0469,3.7356,4.0469,4.0469,3.113,4.0469
Building 1,Gas,KWh,Meter 2,13/12/2013,3.7356,4.0469,3.7356,3.7356,3.7356,3.7356,4.6695,2.8017,4.3582,3.4243,4.6695,3.113,4.0469,3.7356,3.4243,4.6695,3.7356,4.0469,4.0469,4.0469,4.0469,3.113,4.9808,3.4243,3.7356,4.3582,3.113,4.3582,3.113,4.3582,3.4243,4.0469,3.7356,3.4243,4.3582,3.113,4.6695,3.113,3.7356,4.3582,2.8017,4.9808,2.8017,4.6695,3.113,4.0469,4.0469,3.4243
Building 1,Gas,KWh,Meter 2,14/12/2013,4.3582,4.3582,3.4243,3.7356,4.0469,4.3582,3.4243,4.6695,3.4243,4.3582,3.4243,4.6695,3.4243,4.3582,4.6695,3.113,4.6695,3.113,4.9808,2.8017,4.6695,4.0469,3.4243,4.3582,3.7356,3.7356,4.3582,3.7356,4.0469,3.7356,4.6695,3.4243,4.0469,4.9808,3.113,4.6695,3.113,4.6695,3.4243,4.3582,4.9808,3.113,4.6695,3.113,4.6695,3.113,4.3582,4.3582
Building 1,Gas,KWh,Meter 2,15/12/2013,3.4243,4.0469,3.4243,4.0469,4.6695,3.113,4.6695,3.113,4.0469,3.7356,4.0469,3.7356,4.0469,4.3582,4.0469,3.7356,4.3582,3.4243,4.0469,3.4243,4.3582,3.4243,4.9808,3.113,4.6695,3.4243,4.3582,3.113,4.3582,3.4243,4.0469,4.3582,3.113,4.6695,3.4243,4.0469,3.7356,3.7356,4.0469,3.113,4.9808,2.8017,4.3582,3.7356,3.7356,4.0469,3.4243,4.3582
Building 1,Gas,KWh,Meter 2,16/12/2013,3.113,4.3582,3.7356,3.113,4.3582,3.4243,4.0469,3.7356,4.0469,3.7356,3.4243,3.7356,4.0469,3.4243,4.3582,4.6695,2.8017,4.3582,3.4243,4.0469,3.4243,3.7356,3.113,4.6695,3.4243,3.7356,3.7356,3.7356,4.0469,3.4243,4.3582,2.8017,4.3582,3.4243,3.7356,3.4243,3.7356,3.113,4.6695,3.113,3.7356,4.3582,3.113,4.0469,3.4243,3.7356,3.113,4.6695
Building 1,Gas,KWh,Meter 2,17/12/2013,3.113,4.0469,3.7356,3.4243,4.6695,2.8017,4.6695,3.4243,3.7356,4.0469,3.7356,3.7356,3.7356,4.6695,3.113,4.3582,3.4243,4.6695,3.4243,4.3582,3.4243,4.0469,4.3582,3.4243,4.3582,4.0469,3.113,4.9808,2.8017,4.9808,3.4243,4.9808,2.8017,4.9808,3.7356,4.0469,4.3582,3.4243,4.3582,4.0469,4.3582,4.3582,4.3582,3.7356,4.0469,4.6695,3.7356,4.0469
Building 1,Gas,KWh,Meter 2,18/12/2013,4.6695,3.7356,4.3582,3.7356,4.6695,4.9808,3.113,4.6695,3.7356,4.6695,4.0469,4.3582,4.0469,4.6695,4.9808,2.8017,4.9808,4.3582,4.0469,4.0469,4.9808,4.0469,4.0469,4.3582,4.0469,4.3582,4.6695,4.0469,4.3582,3.7356,4.9808,3.4243,4.3582,4.3582,4.0469,4.3582,3.7356,4.6695,4.0469,4.0469,4.3582,4.0469,4.0469,4.0469,4.6695,4.3582,3.7356,4.6695
Building 1,Gas,KWh,Meter 2,19/12/2013,3.4243,4.6695,4.0469,4.0469,4.9808,2.8017,4.9808,4.0469,3.7356,4.9808,4.0469,4.6695,4.0469,4.3582,3.7356,4.6695,3.7356,5.2921,4.9808,3.4243,4.6695,3.4243,4.3582,4.3582,4.6695,4.0469,4.6695,4.6695,3.4243,4.9808,3.7356,4.3582,4.9808,3.4243,4.3582,4.9808,3.4243,4.3582,4.9808,4.0469,3.7356,4.9808,4.3582,3.7356,4.6695,3.7356,4.9808,4.0469
Building 1,Gas,KWh,Meter 2,20/12/2013,4.6695,4.9808,3.113,4.6695,4.6695,3.7356,4.9808,4.0469,4.3582,3.7356,4.6695,4.9808,3.7356,4.3582,4.3582,4.9808,4.3582,3.7356,4.9808,4.3582,4.6695,4.6695,2.8017,5.6034,3.113,4.6695,4.6695,4.0469,4.3582,4.3582,4.3582,4.6695,3.7356,4.6695,4.0469,4.6695,4.6695,3.113,4.6695,4.9808,3.4243,4.6695,4.3582,4.0469,5.2921,3.4243,4.6695,4.9808
Building 1,Gas,KWh,Meter 2,21/12/2013,3.113,5.2921,4.0469,4.3582,3.4243,4.9808,4.3582,3.4243,4.6695,3.4243,4.3582,4.9808,3.113,4.6695,4.3582,3.4243,4.6695,4.0469,3.7356,4.3582,3.4243,4.3582,4.3582,4.0469,3.7356,4.3582,3.4243,4.3582,4.0469,4.0469,4.3582,3.7356,4.6695,3.7356,4.3582,4.0469,4.3582,3.4243,4.6695,4.3582,3.7356,4.3582,3.4243,4.9808,4.3582,3.4243,4.9808,3.4243
Building 1,Gas,KWh,Meter 2,22/12/2013,4.3582,4.9808,3.113,4.9808,4.3582,4.0469,4.0469,4.6695,4.6695,4.0469,4.6695,4.0469,4.6695,3.4243,4.6695,4.6695,3.7356,4.9808,4.0469,4.6695,4.3582,3.7356,4.6695,3.7356,4.0469,4.9808,4.0469,4.3582,4.3582,4.6695,3.113,4.6695,4.9808,4.0469,4.6695,3.7356,4.9808,4.9808,3.7356,4.6695,4.0469,4.9808,4.6695,4.6695,4.3582,4.0469,4.9808,4.3582
Building 1,Gas,KWh,Meter 2,23/12/2013,4.6695,4.9808,4.3582,5.2921,4.6695,3.7356,4.9808,4.0469,4.6695,4.9808,4.6695,4.9808,4.6695,4.0469,4.9808,4.3582,4.6695,4.0469,4.6695,4.9808,4.0469,4.9808,5.2921,3.4243,4.9808,4.0469,4.9808,4.6695,3.7356,4.6695,4.6695,3.7356,5.6034,4.0469,4.6695,3.7356,4.9808,5.2921,3.113,4.9808,4.6695,4.3582,4.9808,3.4243,4.9808,4.9808,4.0469,4.6695
Building 1,Gas,KWh,Meter 2,24/12/2013,4.0469,4.0469,4.0469,4.3582,4.6695,3.7356,4.6695,4.3582,4.0469,4.3582,3.7356,4.9808,4.9808,3.113,5.2921,4.3582,4.9808,4.0469,4.6695,4.9808,3.113,5.2921,3.7356,4.6695,4.9808,3.4243,5.2921,3.113,4.3582,4.9808,3.7356,4.6695,4.6695,3.4243,4.9808,4.0469,4.0469,4.9808,4.0469,4.6695,3.7356,4.9808,4.9808,3.4243,4.6695,4.6695,4.6695,4.9808
Building 1,Gas,KWh,Meter 2,25/12/2013,3.7356,4.3582,4.9808,4.6695,4.9808,4.0469,4.6695,4.0469,4.9808,4.9808,4.3582,4.9808,3.7356,4.9808,5.2921,4.3582,4.6695,5.2921,3.4243,5.2921,4.3582,4.6695,4.9808,3.4243,4.6695,4.9808,4.6695,4.9808,4.0469,4.0469,4.9808,4.9808,4.0469,4.0469,4.9808,4.9808,4.0469,4.6695,4.0469,4.9808,4.9808,4.0469,5.2921,3.7356,4.9808,4.9808,4.6695,4.6695
Building 1,Gas,KWh,Meter 2,26/12/2013,5.2921,3.113,5.2921,4.6695,4.6695,4.9808,4.9808,4.9808,4.9808,4.0469,5.6034,4.3582,4.9808,5.2921,3.7356,5.9147,4.0469,4.9808,5.9147,3.4243,5.2921,4.0469,4.9808,4.6695,4.6695,4.3582,5.2921,3.4243,4.6695,4.9808,4.0469,5.6034,3.7356,4.6695,5.9147,3.113,5.2921,4.6695,4.6695,4.9808,4.6695,4.9808,4.9808,4.6695,5.2921,4.6695,4.9808,4.9808
Building 1,Gas,KWh,Meter 2,27/12/2013,4.9808,4.9808,4.6695,4.9808,4.9808,3.7356,4.6695,4.3582,4.9808,4.9808,4.6695,4.9808,4.9808,4.3582,5.2921,4.0469,4.9808,5.6034,3.113,5.2921,5.2921,3.4243,4.9808,4.3582,4.9808,5.2921,3.4243,4.3582,4.9808,3.4243,5.2921,3.7356,4.9808,4.9808,3.4243,4.6695,4.6695,4.6695,4.6695,3.7356,4.6695,4.9808,4.6695,4.0469,4.0469,4.6695,4.9808,4.6695
